Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,CSCO,IBM,INTC,META,MSFT,NVDA,SONY,TSLA,AAPL,AMZN,CSCO,IBM,INTC,META,MSFT,NVDA,SONY,TSLA,AAPL,AMZN,CSCO,IBM,INTC,META,MSFT,NVDA,SONY,TSLA,AAPL,AMZN,CSCO,IBM,INTC,META,MSFT,NVDA,SONY,TSLA,AAPL,AMZN,CSCO,IBM,INTC,META,MSFT,NVDA,SONY,TSLA,AAPL,AMZN,CSCO,IBM,INTC,META,MSFT,NVDA,SONY,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01 00:00:00+00:00,222.66502380371094,197.92999267578125,55.5,206.62159729003906,23.200000762939453,567.1599731445312,409.55023193359375,135.39999389648438,17.729999542236328,248.97999572753906,222.91000366210938,197.92999267578125,55.5,208.25,23.200000762939453,567.1599731445312,410.3699951171875,135.39999389648438,17.729999542236328,248.97999572753906,225.35000610351562,200.5,55.810001373291016,209.83999633789062,23.579999923706055,573.6699829101562,415.5,137.30999755859375,17.84000015258789,254.0,220.27000427246094,197.02000427246094,54.529998779296875,207.41000366210938,21.90999984741211,562.5599975585938,407.5,134.57000732421875,17.6200008392334,246.6300048828125,220.97000122070312,199.0,54.7400016784668,207.77000427246094,23.0,567.6099853515625,409.010009765625,134.6999969482422,17.68000030517578,252.0399932861328,65276700,99687800,19235600,3334100,173471100,15303200,24230400,207127800,1581100,57544800
2024-11-04 00:00:00+00:00,221.76600646972656,195.77999877929688,55.83000183105469,204.70669555664062,22.520000457763672,560.6799926757812,407.64404296875,136.0500030517578,17.739999771118164,242.83999633789062,222.00999450683594,195.77999877929688,55.83000183105469,206.32000732421875,22.520000457763672,560.6799926757812,408.4599914550781,136.0500030517578,17.739999771118164,242.83999633789062,222.7899932861328,197.3300018310547,55.90999984741211,207.6999969482422,23.0,568.6900024414062,410.4200134277344,138.9600067138672,17.850000381469727,248.89999389648438,219.7100067138672,194.30999755859375,55.119998931884766,205.8000030517578,22.0,557.8900146484375,405.57000732421875,135.57000732421875,17.719999313354492,238.8800048828125,220.99000549316406,196.4499969482422,55.45000076293945,207.64999389648438,22.959999084472656,564.0999755859375,409.79998779296875,137.2100067138672,17.75,244.55999755859375,44944500,38492100,13269900,2593900,84616300,12064600,19672300,187528200,1727600,68802400
2024-11-05 00:00:00+00:00,223.2044219970703,199.5,56.15999984741211,205.94691467285156,23.31999969482422,572.4299926757812,410.6380310058594,139.91000366210938,18.049999237060547,251.44000244140625,223.4499969482422,199.5,56.15999984741211,207.57000732421875,23.31999969482422,572.4299926757812,411.4599914550781,139.91000366210938,18.049999237060547,251.44000244140625,223.9499969482422,199.82000732421875,56.27000045776367,208.1199951171875,23.579999923706055,573.47998046875,414.8999938964844,140.3699951171875,18.100000381469727,255.27999877929688,221.13999938964844,195.99000549316406,55.5,205.57000732421875,22.399999618530273,566.6699829101562,408.0799865722656,137.3300018310547,17.899999618530273,246.2100067138672,221.8000030517578,196.0399932861328,55.900001525878906,206.1699981689453,22.579999923706055,567.2999877929688,408.3699951171875,137.4499969482422,18.0,247.33999633789062,28111300,30564800,10183600,2441500,59153300,9775400,17626000,160537400,2271700,69282500
2024-11-06 00:00:00+00:00,222.47523498535156,207.08999633789062,57.869998931884766,211.9297637939453,25.049999237060547,572.0499877929688,419.3406066894531,145.61000061035156,17.989999771118164,288.5299987792969,222.72000122070312,207.08999633789062,57.869998931884766,213.60000610351562,25.049999237060547,572.0499877929688,420.17999267578125,145.61000061035156,17.989999771118164,288.5299987792969,226.07000732421875,207.5500030517578,58.09000015258789,214.3300018310547,25.1200008392334,573.0,420.45001220703125,146.49000549316406,18.020000457763672,289.5899963378906,221.19000244140625,199.13999938964844,56.959999084472656,210.3699951171875,24.049999237060547,555.1699829101562,410.5199890136719,141.9600067138672,17.829999923706055,275.6199951171875,222.61000061035156,200.00999450683594,57.189998626708984,213.47999572753906,24.299999237060547,562.75,412.4200134277344,142.9600067138672,18.0,284.6700134277344,54561100,72292200,20506000,3934400,116760500,18305400,26681800,242043900,2960300,165228700
2024-11-07 00:00:00+00:00,227.22999572753906,210.0500030517578,58.08000183105469,212.01905822753906,26.229999542236328,591.7000122070312,424.58013916015625,148.8800048828125,18.270000457763672,296.9100036621094,227.47999572753906,210.0500030517578,58.08000183105469,213.69000244140625,26.229999542236328,591.7000122070312,425.42999267578125,148.8800048828125,18.270000457763672,296.9100036621094,227.8800048828125,212.25,58.29999923706055,214.52000427246094,26.3799991607666,594.7999877929688,426.8500061035156,148.92999267578125,18.34000015258789,299.75,224.57000732421875,207.19000244140625,57.540000915527344,211.92999267578125,25.190000534057617,575.2100219726562,419.8800048828125,146.1699981689453,18.1200008392334,285.5199890136719,224.6300048828125,207.44000244140625,57.79999923706055,213.63999938964844,25.43000030517578,576.8900146484375,421.2799987792969,146.38999938964844,18.200000762939453,288.8900146484375,42137700,52878400,17880200,3675800,101489300,14653700,19901800,207323300,3689100,117309200
2024-11-08 00:00:00+00:00,226.9600067138672,208.17999267578125,58.060001373291016,212.048828125,26.200000762939453,589.3400268554688,421.6959228515625,147.6300048828125,19.90999984741211,321.2200012207031,226.9600067138672,208.17999267578125,58.060001373291016,213.72000122070312,26.200000762939453,589.3400268554688,422.5400085449219,147.6300048828125,19.90999984741211,321.2200012207031,228.66000366210938,209.9600067138672,58.20000076293945,216.6999969482422,26.43000030517578,593.0999755859375,426.5,149.77000427246094,20.670000076293945,328.7099914550781,226.41000366210938,207.44000244140625,57.65999984741211,212.77999877929688,25.829999923706055,584.52001953125,421.7799987792969,146.25999450683594,19.5,297.6600036621094,227.1699981689453,209.72000122070312,58.09000015258789,214.16000366210938,26.0,591.5399780273438,425.32000732421875,148.77000427246094,19.5,299.1400146484375,38328800,36075800,17517700,3201000,76428000,9415700,16891400,175665800,10593700,204782800
2024-11-11 00:00:00+00:00,224.22999572753906,206.83999633789062,58.630001068115234,211.90000915527344,25.049999237060547,583.1699829101562,417.1749572753906,145.25999450683594,19.1200008392334,350.0,224.22999572753906,206.83999633789062,58.630001068115234,213.57000732421875,25.049999237060547,583.1699829101562,418.010009765625,145.25999450683594,19.1200008392334,350.0,225.6999969482422,209.64999389648438,59.380001068115234,215.41000366210938,26.290000915527344,587.0,424.80999755859375,148.85000610351562,19.399999618530273,358.6400146484375,221.5,205.58999633789062,58.36000061035156,213.47999572753906,24.829999923706055,576.510009765625,416.0,143.57000732421875,18.889999389648438,336.0,225.0,208.5,59.0,214.39999389648438,25.959999084472656,586.3599853515625,422.5199890136719,148.67999267578125,19.34000015258789,346.29998779296875,42005600,35456000,17827000,3013000,80185300,10209100,24503300,182325600,4156700,210521600
2024-11-12 00:00:00+00:00,224.22999572753906,208.91000366210938,58.709999084472656,210.86000061035156,24.15999984741211,584.8200073242188,422.1849365234375,148.2899932861328,18.670000076293945,328.489990234375,224.22999572753906,208.91000366210938,58.709999084472656,210.86000061035156,24.15999984741211,584.8200073242188,423.0299987792969,148.2899932861328,18.670000076293945,328.489990234375,225.58999633789062,209.5399932861328,59.040000915527344,213.02999877929688,24.959999084472656,599.6599731445312,424.44000244140625,149.64999389648438,19.010000228881836,345.8399963378906,223.36000061035156,206.00999450683594,58.43000030517578,209.05999755859375,23.889999389648438,580.3800048828125,417.20001220703125,146.00999450683594,18.6200008392334,323.30999755859375,224.5500030517578,208.3699951171875,58.7599983215332,211.89999389648438,24.65999984741211,588.5399780273438,418.25,146.77999877929688,19.0,342.739990234375,40398300,38942900,16609400,2817800,62539700,16287700,19401200,198634700,2713200,155726000
